Time,Sternum_X,Sternum_Y,Sternum_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LASIS_X,LASIS_Y,LASIS_Z,RASIS_X,RASIS_Y,RASIS_Z,RPSIS_X,RPSIS_Y,RPSIS_Z,LPSIS_X,LPSIS_Y,LPSIS_Z,RKneeLateral_X,RKneeLateral_Y,RKneeLateral_Z,RKneeMedial_X,RKneeMedial_Y,RKneeMedial_Z,RFibulaHead_X,RFibulaHead_Y,RFibulaHead_Z,RMidShank_X,RMidShank_Y,RMidShank_Z,RAnkleLateral_X,RAnkleLateral_Y,RAnkleLateral_Z,RAnkleMedial_X,RAnkleMedial_Y,RAnkleMedial_Z,RHeel_X,RHeel_Y,RHeel_Z,RMT5_X,RMT5_Y,RMT5_Z,RMT2_X,RMT2_Y,RMT2_Z,RToe_X,RToe_Y,RToe_Z,LKneeLateral_X,LKneeLateral_Y,LKneeLateral_Z,LKneeMedial_X,LKneeMedial_Y,LKneeMedial_Z,LFibulaHead_X,LFibulaHead_Y,LFibulaHead_Z,LMidShank_X,LMidShank_Y,LMidShank_Z,LAnkleLateral_X,LAnkleLateral_Y,LAnkleLateral_Z,LAnkleMedial_X,LAnkleMedial_Y,LAnkleMedial_Z,LHeel_X,LHeel_Y,LHeel_Z,LMT5_X,LMT5_Y,LMT5_Z,LMT2_X,LMT2_Y,LMT2_Z,LToe_X,LToe_Y,LToe_Z
0.95,259.608,1606.21,1384.2,75.1874,1494.64,1440,446.876,1523.83,1413.21,137.094,1601.6,996.257,397.305,1599.56,1004.75,324.711,1425.13,1020.1,194.676,1420.16,1016.69,447.067,1480.1,538.675,322.716,1525.46,498.282,457.418,1471.46,458.373,403.817,1518.32,287.582,474.898,1459.84,92.9373,404.69,1522.23,119.112,405.634,1404.64,61.3811,553.753,1596.79,32.411,489.087,1616.32,62.9815,495.062,1669.22,44.1916,89.1755,1499.02,522.458,218.634,1524.26,493.904,83.9651,1479.74,461.842,144.392,1517.07,300.314,79.1966,1448.76,100.352,156.65,1498.84,113.977,145.515,1386.3,63.2488,13.6139,1572.92,43.8439,72.684,1600.72,61.7561,58.797,1660.45,42.1273
0.96,259.634,1606.17,1384.18,75.2372,1494.6,1440.01,446.922,1523.83,1413.17,137.075,1601.64,996.271,397.3,1599.58,1004.75,324.671,1425.16,1020.08,194.629,1420.17,1016.7,447.08,1480.11,538.67,322.712,1525.49,498.263,457.42,1471.47,458.36,403.818,1518.32,287.57,474.892,1459.85,92.932,404.696,1522.22,119.103,405.641,1404.64,61.3737,553.756,1596.8,32.4062,489.091,1616.32,62.9706,495.069,1669.21,44.1873,89.1597,1499.06,522.448,218.63,1524.28,493.896,83.9512,1479.76,461.84,144.383,1517.09,300.317,79.2066,1448.77,100.33,156.651,1498.85,113.99,145.518,1386.3,63.2464,13.6057,1572.93,43.8566,72.6858,1600.72,61.7406,58.7876,1660.45,42.1258
0.97,259.672,1606.14,1384.16,75.2784,1494.58,1440.03,446.971,1523.82,1413.13,137.073,1601.68,996.271,397.307,1599.61,1004.75,324.617,1425.17,1020.04,194.593,1420.21,1016.68,447.06,1480.11,538.655,322.712,1525.48,498.243,457.412,1471.47,458.368,403.802,1518.33,287.566,474.885,1459.84,92.922,404.693,1522.22,119.103,405.632,1404.63,61.3579,553.761,1596.78,32.4033,489.094,1616.3,62.951,495.066,1669.22,44.1758,89.1515,1499.08,522.443,218.614,1524.28,493.893,83.9363,1479.77,461.838,144.37,1517.09,300.311,79.191,1448.74,100.332,156.649,1498.83,113.979,145.518,1386.3,63.2324,13.602,1572.92,43.8628,72.6691,1600.71,61.7346,58.787,1660.45,42.1184
0.98,259.695,1606.12,1384.16,75.3185,1494.54,1440.04,447.003,1523.8,1413.09,137.069,1601.72,996.268,397.306,1599.65,1004.74,324.576,1425.21,1020.03,194.551,1420.23,1016.67,447.054,1480.13,538.659,322.688,1525.51,498.242,457.411,1471.47,458.369,403.794,1518.34,287.58,474.875,1459.84,92.9309,404.687,1522.21,119.124,405.636,1404.64,61.3648,553.753,1596.81,32.4096,489.081,1616.31,62.9606,495.054,1669.22,44.1857,89.1402,1499.09,522.445,218.594,1524.31,493.888,83.9267,1479.79,461.841,144.37,1517.12,300.315,79.1886,1448.77,100.325,156.645,1498.83,113.986,145.505,1386.3,63.239,13.5986,1572.93,43.8645,72.6642,1600.71,61.7427,58.8287,1660.42,42.2554
0.99,259.721,1606.09,1384.17,75.3561,1494.53,1440.05,447.142,1523.88,1413.12,137.054,1601.78,996.277,397.295,1599.7,1004.72,324.543,1425.25,1020.03,194.505,1420.27,1016.68,447.034,1480.13,538.669,322.686,1525.5,498.225,457.387,1471.48,458.384,403.779,1518.33,287.569,474.861,1459.84,92.9337,404.689,1522.22,119.123,405.614,1404.64,61.3735,553.746,1596.8,32.4273,489.074,1616.32,62.9934,495.05,1669.24,44.2087,89.1136,1499.13,522.445,218.581,1524.35,493.905,83.9139,1479.82,461.836,144.367,1517.11,300.318,79.1711,1448.74,100.365,156.632,1498.87,114.01,145.493,1386.29,63.2642,13.5933,1572.93,43.8719,72.6594,1600.71,61.7508,58.8692,1660.49,42.295
1,259.751,1606.07,1384.16,75.3976,1494.52,1440.05,447.098,1523.77,1413.02,137.056,1601.84,996.27,397.297,1599.74,1004.71,324.517,1425.28,1019.99,194.477,1420.3,1016.67,447.007,1480.13,538.678,322.674,1525.53,498.219,457.364,1471.49,458.381,403.775,1518.33,287.569,474.851,1459.84,92.9381,404.683,1522.2,119.121,405.597,1404.63,61.3879,553.738,1596.81,32.431,489.063,1616.32,62.9866,495.041,1669.25,44.2351,89.108,1499.17,522.441,218.567,1524.4,493.902,83.9053,1479.85,461.828,144.362,1517.14,300.305,79.1412,1448.74,100.36,156.626,1498.9,114.027,145.475,1386.29,63.2738,13.5867,1572.92,43.8653,72.66,1600.72,61.7527,58.844,1660.46,42.2865
1.01,259.77,1606.05,1384.16,75.4302,1494.49,1440.06,447.114,1523.73,1413,137.052,1601.88,996.268,397.29,1599.79,1004.7,324.479,1425.28,1019.97,194.445,1420.35,1016.66,446.977,1480.16,538.673,322.669,1525.55,498.212,457.27,1471.32,458.516,403.771,1518.34,287.55,474.828,1459.84,92.9319,404.681,1522.19,119.111,405.584,1404.63,61.392,553.735,1596.8,32.4404,489.068,1616.34,63.0133,495.037,1669.24,44.2372,89.1035,1499.2,522.443,218.561,1524.44,493.911,83.9059,1479.89,461.826,144.362,1517.16,300.3,79.1227,1448.73,100.387,156.628,1498.89,114.024,145.47,1386.28,63.2785,13.5888,1572.93,43.8651,72.6589,1600.71,61.7522,58.8366,1660.45,42.2871
1.02,259.789,1606.03,1384.15,75.4554,1494.47,1440.07,447.232,1523.8,1412.99,137.043,1601.94,996.263,397.276,1599.83,1004.67,324.452,1425.33,1019.94,194.42,1420.4,1016.65,446.959,1480.19,538.658,322.668,1525.6,498.206,457.328,1471.5,458.398,403.781,1518.35,287.53,474.831,1459.85,92.9243,404.68,1522.21,119.086,405.575,1404.63,61.3975,553.727,1596.82,32.4346,489.053,1616.33,62.9944,495.021,1669.24,44.2321,89.095,1499.24,522.439,218.551,1524.48,493.901,83.8991,1479.91,461.841,144.369,1517.19,300.284,79.1319,1448.74,100.376,156.633,1498.89,114.022,145.461,1386.29,63.2784,13.579,1572.92,43.8561,72.6606,1600.7,61.7429,58.8251,1660.46,42.2781
1.03,259.809,1606.01,1384.14,75.4692,1494.46,1440.08,447.136,1523.68,1412.91,137.035,1601.98,996.261,397.277,1599.89,1004.66,324.463,1425.39,1019.88,194.411,1420.45,1016.63,446.954,1480.23,538.654,322.662,1525.62,498.193,457.315,1471.54,458.397,403.786,1518.36,287.523,474.809,1459.86,92.9398,404.675,1522.21,119.096,405.574,1404.62,61.4065,553.725,1596.82,32.4435,489.057,1616.34,63.0295,495.03,1669.23,44.23,89.0866,1499.29,522.427,218.532,1524.56,493.9,83.899,1479.95,461.833,144.378,1517.21,300.279,79.1214,1448.75,100.387,156.627,1498.9,114.019,145.459,1386.28,63.2919,13.583,1572.92,43.8479,72.666,1600.7,61.7248,58.809,1660.44,42.2737
1.04,259.832,1605.99,1384.13,75.4898,1494.45,1440.09,447.161,1523.66,1412.86,137.021,1602.04,996.26,397.254,1599.93,1004.63,324.458,1425.41,1019.85,194.389,1420.49,1016.59,446.945,1480.27,538.654,322.658,1525.69,498.188,457.306,1471.58,458.393,403.793,1518.38,287.498,474.837,1459.85,92.9392,404.671,1522.22,119.083,405.564,1404.63,61.4016,553.719,1596.82,32.43,489.052,1616.34,63.0013,495.025,1669.25,44.2197,89.0839,1499.34,522.428,218.535,1524.6,493.884,83.8891,1479.99,461.834,144.377,1517.22,300.259,79.1244,1448.75,100.384,156.63,1498.91,114.011,145.455,1386.29,63.285,13.5773,1572.93,43.8415,72.6732,1600.71,61.7096,58.7907,1660.41,42.256
1.05,259.859,1605.98,1384.13,75.4968,1494.43,1440.12,447.164,1523.62,1412.8,137.007,1602.09,996.267,397.249,1599.98,1004.62,324.449,1425.47,1019.77,194.369,1420.55,1016.54,446.949,1480.31,538.646,322.667,1525.75,498.196,457.255,1471.67,458.352,403.794,1518.4,287.492,474.816,1459.85,92.9333,404.679,1522.23,119.076,405.572,1404.64,61.3818,553.721,1596.81,32.4115,489.061,1616.33,62.9778,495.033,1669.24,44.1948,89.0748,1499.38,522.422,218.542,1524.6,493.864,83.8802,1480.05,461.825,144.392,1517.24,300.254,79.1278,1448.75,100.378,156.634,1498.9,113.987,145.468,1386.3,63.2714,13.5849,1572.92,43.8359,72.6711,1600.71,61.6973,58.7973,1660.4,42.2275
1.06,259.863,1605.97,1384.13,75.515,1494.43,1440.13,447.167,1523.58,1412.78,136.989,1602.13,996.282,397.238,1600.03,1004.63,324.433,1425.53,1019.73,194.359,1420.62,1016.49,446.959,1480.35,538.632,322.677,1525.8,498.19,457.31,1471.67,458.364,403.794,1518.43,287.491,474.825,1459.86,92.9329,404.673,1522.25,119.087,405.58,1404.62,61.3753,553.728,1596.8,32.3948,489.065,1616.34,62.9733,495.042,1669.23,44.1803,89.0812,1499.41,522.41,218.563,1524.61,493.85,83.8956,1480.05,461.819,144.39,1517.26,300.26,79.1298,1448.75,100.364,156.642,1498.9,113.974,145.489,1386.27,63.2822,13.5685,1572.91,43.8235,72.6773,1600.71,61.6892,58.8225,1660.41,42.2309
1.07,259.863,1605.97,1384.13,75.3933,1494.35,1440.23,447.183,1523.56,1412.73,136.97,1602.2,996.296,397.226,1600.07,1004.63,324.41,1425.6,1019.67,194.332,1420.7,1016.45,446.965,1480.4,538.63,322.685,1525.84,498.197,457.308,1471.72,458.351,403.797,1518.46,287.501,474.816,1459.86,92.925,404.67,1522.25,119.083,405.569,1404.64,61.3676,553.728,1596.79,32.4029,489.064,1616.34,62.9636,495.048,1669.22,44.1726,89.0832,1499.42,522.417,218.575,1524.63,493.849,83.9056,1480.08,461.812,144.383,1517.27,300.278,79.1311,1448.75,100.366,156.65,1498.89,113.964,145.484,1386.28,63.272,13.5728,1572.92,43.8293,72.6768,1600.72,61.6881,58.8631,1660.45,42.2318
1.08,259.879,1605.97,1384.13,75.5229,1494.42,1440.19,447.183,1523.53,1412.7,136.97,1602.28,996.297,397.217,1600.11,1004.65,324.372,1425.69,1019.62,194.314,1420.78,1016.43,446.963,1480.45,538.629,322.691,1525.89,498.202,457.27,1471.81,458.328,403.797,1518.49,287.509,474.813,1459.86,92.9249,404.673,1522.26,119.103,405.582,1404.64,61.37,553.738,1596.79,32.4048,489.073,1616.32,62.9549,495.055,1669.23,44.1633,89.1053,1499.45,522.428,218.588,1524.63,493.867,83.9092,1480.08,461.836,144.371,1517.2,300.256,79.1297,1448.75,100.387,156.644,1498.88,113.969,145.503,1386.28,63.2768,13.5837,1572.93,43.8312,72.6729,1600.72,61.7026,58.869,1660.46,42.2278
1.09,259.877,1605.97,1384.15,75.5234,1494.43,1440.24,447.202,1523.53,1412.64,136.973,1602.35,996.313,397.221,1600.15,1004.68,324.337,1425.75,1019.58,194.283,1420.84,1016.4,446.97,1480.51,538.623,322.683,1525.94,498.203,457.275,1471.86,458.322,403.795,1518.54,287.516,474.824,1459.85,92.9381,404.674,1522.26,119.11,405.587,1404.64,61.3819,553.731,1596.79,32.4041,489.08,1616.32,62.9319,495.049,1669.22,44.1622,89.1127,1499.47,522.424,218.594,1524.65,493.86,83.9256,1480.11,461.839,144.371,1517.22,300.276,79.1581,1448.74,100.377,156.644,1498.88,113.974,145.504,1386.31,63.2672,13.5715,1572.92,43.8418,72.6728,1600.72,61.7038,58.8342,1660.41,42.2384
1.1,259.871,1605.98,1384.17,75.5373,1494.43,1440.27,447.179,1523.5,1412.6,136.98,1602.42,996.318,397.22,1600.19,1004.69,324.303,1425.82,1019.52,194.253,1420.93,1016.38,446.963,1480.55,538.62,322.683,1525.99,498.208,457.264,1471.89,458.325,403.801,1518.56,287.527,474.813,1459.88,92.9187,404.66,1522.27,119.109,405.583,1404.64,61.3779,553.729,1596.78,32.4052,489.067,1616.33,62.9449,495.047,1669.22,44.1657,89.1146,1499.49,522.441,218.6,1524.69,493.876,83.9339,1480.14,461.853,144.369,1517.23,300.282,79.1863,1448.74,100.361,156.643,1498.89,113.979,145.51,1386.31,63.2656,13.5824,1572.93,43.8396,72.6726,1600.72,61.7121,58.8383,1660.42,42.2345
1.11,259.862,1605.98,1384.2,75.5287,1494.44,1440.31,447.155,1523.48,1412.56,136.996,1602.48,996.323,397.23,1600.24,1004.72,324.283,1425.87,1019.52,194.205,1421,1016.41,446.968,1480.58,538.63,322.672,1526.03,498.224,457.268,1471.92,458.357,403.777,1518.58,287.53,474.811,1459.87,92.9514,404.648,1522.28,119.119,405.574,1404.64,61.4011,553.725,1596.8,32.4302,489.06,1616.33,62.9671,495.044,1669.22,44.1865,89.1096,1499.55,522.45,218.601,1524.74,493.92,83.9256,1480.18,461.867,144.372,1517.26,300.285,79.1812,1448.77,100.38,156.638,1498.9,113.999,145.486,1386.31,63.28,13.518,1573.08,43.8197,72.6674,1600.71,61.7223,58.824,1660.43,42.2406
1.12,259.854,1605.98,1384.22,75.5163,1494.46,1440.34,447.109,1523.46,1412.53,137.011,1602.56,996.322,397.247,1600.28,1004.73,324.252,1425.95,1019.53,194.197,1421.07,1016.43,446.971,1480.64,538.651,322.684,1526.07,498.218,457.278,1471.96,458.371,403.783,1518.6,287.533,474.784,1459.89,92.9504,404.647,1522.27,119.117,405.566,1404.65,61.4129,553.719,1596.8,32.4368,489.053,1616.34,62.9792,495.018,1669.26,44.1861,89.0867,1499.61,522.466,218.592,1524.82,493.942,83.9335,1480.24,461.885,144.392,1517.38,300.307,79.1753,1448.76,100.405,156.635,1498.9,114.021,145.492,1386.31,63.312,13.5633,1572.99,43.8426,72.6739,1600.73,61.7155,58.8077,1660.43,42.2362
1.13,259.825,1605.97,1384.21,75.5113,1494.46,1440.4,447.094,1523.45,1412.48,137.021,1602.62,996.31,397.25,1600.32,1004.73,324.252,1425.99,1019.55,194.184,1421.13,1016.45,446.979,1480.68,538.657,322.684,1526.12,498.224,457.279,1472,458.375,403.784,1518.59,287.522,474.772,1459.89,92.953,404.659,1522.28,119.12,405.564,1404.65,61.4293,553.71,1596.8,32.4428,489.05,1616.35,62.9964,495.025,1669.25,44.201,89.0885,1499.69,522.481,218.599,1524.89,493.951,83.9399,1480.3,461.89,144.384,1517.4,300.301,79.1663,1448.76,100.423,156.631,1498.93,114.027,145.493,1386.31,63.3225,13.5681,1573,43.8539,72.6702,1600.73,61.7164,58.7929,1660.44,42.2336
1.14,259.807,1605.98,1384.22,75.404,1494.4,1440.5,447.024,1523.42,1412.44,137.04,1602.7,996.312,397.271,1600.38,1004.75,324.254,1426.07,1019.55,194.18,1421.19,1016.49,446.984,1480.72,538.662,322.688,1526.15,498.222,457.303,1472.04,458.388,403.8,1518.61,287.511,474.8,1459.88,92.967,404.654,1522.28,119.112,405.569,1404.64,61.431,553.717,1596.81,32.4406,489.057,1616.34,62.9801,495.033,1669.27,44.1967,89.0784,1499.77,522.468,218.591,1524.97,493.971,83.9476,1480.38,461.889,144.396,1517.44,300.283,79.1714,1448.78,100.43,156.638,1498.94,114.037,145.499,1386.31,63.3371,13.5767,1573.01,43.8504,72.6769,1600.73,61.7092,58.7884,1660.44,42.2268
1.15,259.773,1605.98,1384.23,75.4736,1494.48,1440.5,446.996,1523.42,1412.4,137.049,1602.77,996.307,397.261,1600.42,1004.76,324.286,1426.13,1019.56,194.193,1421.27,1016.52,446.999,1480.75,538.676,322.697,1526.14,498.221,457.312,1472.07,458.385,403.8,1518.62,287.496,474.824,1459.88,92.9719,404.665,1522.28,119.11,405.577,1404.64,61.4419,553.711,1596.81,32.4413,489.059,1616.34,62.9791,495.027,1669.28,44.2112,89.0717,1499.87,522.475,218.593,1525.02,493.987,83.9553,1480.45,461.893,144.389,1517.39,300.261,79.1892,1448.79,100.449,156.652,1498.97,114.038,145.498,1386.31,63.3418,13.5861,1573.02,43.854,72.6779,1600.74,61.7078,58.7878,1660.45,42.2238
1.16,259.743,1605.98,1384.23,75.4576,1494.48,1440.54,446.967,1523.41,1412.34,137.06,1602.85,996.309,397.27,1600.47,1004.77,324.315,1426.2,1019.54,194.218,1421.33,1016.52,447.006,1480.78,538.676,322.701,1526.18,498.205,457.326,1472.09,458.384,403.796,1518.65,287.516,474.818,1459.89,92.9686,404.662,1522.26,119.097,405.583,1404.64,61.4415,553.724,1596.82,32.4405,489.064,1616.35,62.982,495.034,1669.27,44.2003,89.0811,1499.96,522.461,218.604,1525.1,493.982,83.9584,1480.55,461.894,144.375,1517.44,300.25,79.1888,1448.81,100.448,156.676,1498.99,114.05,145.505,1386.32,63.3543,13.6033,1573,43.8358,72.6847,1600.75,61.7137,58.7712,1660.44,42.1984
1.17,259.704,1605.99,1384.22,75.4364,1494.5,1440.58,446.942,1523.41,1412.3,137.068,1602.92,996.3,397.269,1600.51,1004.79,324.348,1426.32,1019.49,194.243,1421.39,1016.49,447.031,1480.82,538.669,322.719,1526.22,498.197,457.348,1472.12,458.37,403.797,1518.66,287.491,474.827,1459.89,92.953,404.665,1522.27,119.103,405.592,1404.64,61.4278,553.732,1596.81,32.4311,489.058,1616.34,62.9722,495.052,1669.26,44.2065,89.0669,1500.05,522.457,218.614,1525.16,493.988,83.9478,1480.64,461.886,144.411,1517.57,300.272,79.2201,1448.81,100.429,156.688,1498.98,114.022,145.525,1386.34,63.3453,13.6164,1573.01,43.8329,72.6992,1600.75,61.7069,58.7812,1660.44,42.1613
1.18,259.67,1605.98,1384.22,75.327,1494.45,1440.68,446.925,1523.4,1412.23,137.066,1603,996.29,397.269,1600.55,1004.79,324.395,1426.41,1019.44,194.267,1421.46,1016.47,447.037,1480.83,538.659,322.72,1526.23,498.19,457.353,1472.15,458.364,403.805,1518.66,287.474,474.837,1459.88,92.9403,404.655,1522.27,119.092,405.602,1404.65,61.4029,553.742,1596.81,32.4164,489.071,1616.35,62.975,495.067,1669.25,44.1907,89.0582,1500.13,522.441,218.615,1525.23,493.964,83.9479,1480.7,461.872,144.414,1517.6,300.271,79.238,1448.81,100.409,156.713,1499,114.013,145.545,1386.34,63.33,13.6276,1573.01,43.8381,72.6937,1600.75,61.7029,58.7932,1660.45,42.1444
1.19,259.655,1606,1384.22,75.3124,1494.47,1440.73,446.907,1523.4,1412.18,137.065,1603.06,996.28,397.264,1600.58,1004.8,324.4,1426.48,1019.38,194.285,1421.55,1016.46,447.046,1480.88,538.641,322.712,1526.24,498.185,457.364,1472.18,458.355,403.796,1518.66,287.463,474.85,1459.87,92.9395,404.656,1522.27,119.077,405.617,1404.65,61.3857,553.747,1596.8,32.4081,489.08,1616.33,62.9439,495.064,1669.23,44.1698,89.0537,1500.2,522.42,218.624,1525.21,493.967,83.9436,1480.77,461.85,144.398,1517.63,300.267,79.263,1448.81,100.391,156.718,1498.99,113.988,145.567,1386.35,63.3123,13.6312,1572.99,43.8219,72.6909,1600.75,61.6912,58.7993,1660.45,42.1143
1.2,259.648,1606.03,1384.21,75.418,1494.57,1440.7,446.891,1523.42,1412.11,137.059,1603.15,996.283,397.244,1600.61,1004.84,324.402,1426.54,1019.33,194.265,1421.61,1016.44,447.036,1480.91,538.628,322.701,1526.26,498.186,457.354,1472.2,458.352,403.797,1518.69,287.463,474.837,1459.88,92.9394,404.654,1522.29,119.066,405.616,1404.66,61.3857,553.757,1596.81,32.4045,489.092,1616.34,62.925,495.064,1669.24,44.1467,89.0494,1500.26,522.408,218.618,1525.26,493.982,83.9342,1480.82,461.85,144.4,1517.67,300.265,79.2573,1448.83,100.399,156.728,1499,113.978,145.573,1386.34,63.3183,13.632,1572.99,43.8149,72.6982,1600.76,61.6733,58.8019,1660.45,42.1011
1.21,259.65,1606.05,1384.2,75.4225,1494.63,1440.74,446.905,1523.42,1412.05,137.039,1603.22,996.279,397.231,1600.64,1004.84,324.381,1426.6,1019.29,194.242,1421.7,1016.42,447.027,1480.93,538.638,322.687,1526.32,498.19,457.327,1472.21,458.35,403.787,1518.69,287.475,474.851,1459.88,92.9485,404.657,1522.29,119.066,405.613,1404.66,61.3813,553.758,1596.81,32.3907,489.085,1616.34,62.9383,495.074,1669.24,44.1478,89.0319,1500.31,522.419,218.611,1525.3,493.959,83.9055,1480.85,461.862,144.392,1517.7,300.292,79.2693,1448.84,100.386,156.73,1498.97,113.962,145.585,1386.34,63.3194,13.6343,1573,43.8295,72.6927,1600.76,61.6754,58.8133,1660.46,42.08
1.22,259.667,1606.07,1384.21,75.3368,1494.6,1440.83,446.871,1523.42,1411.98,137.032,1603.3,996.29,397.224,1600.65,1004.87,324.327,1426.64,1019.26,194.199,1421.77,1016.41,447.006,1480.95,538.635,322.678,1526.31,498.193,457.318,1472.21,458.349,403.782,1518.71,287.462,474.84,1459.89,92.9449,404.651,1522.29,119.065,405.607,1404.66,61.3848,553.763,1596.79,32.4027,489.086,1616.33,62.9226,495.082,1669.23,44.1552,89.0108,1500.36,522.412,218.617,1525.32,493.978,83.8846,1480.89,461.866,144.374,1517.73,300.294,79.2691,1448.84,100.392,156.734,1498.99,113.974,145.583,1386.36,63.3087,13.6356,1573,43.8323,72.69,1600.76,61.6685,58.8079,1660.46,42.0824
1.23,259.692,1606.11,1384.21,75.4688,1494.74,1440.81,446.883,1523.42,1411.94,137.002,1603.39,996.285,397.204,1600.68,1004.88,324.263,1426.7,1019.26,194.14,1421.81,1016.42,446.965,1480.98,538.633,322.66,1526.33,498.2,457.295,1472.24,458.361,403.773,1518.74,287.475,474.827,1459.89,92.9588,404.652,1522.32,119.072,405.606,1404.66,61.4025,553.759,1596.81,32.4102,489.084,1616.35,62.9528,495.081,1669.23,44.1661,88.99,1500.42,522.443,218.594,1525.37,494.002,83.8769,1480.95,461.888,144.374,1517.76,300.287,79.2669,1448.84,100.407,156.723,1498.98,113.967,145.58,1386.35,63.3455,13.6494,1572.98,43.8217,72.7001,1600.77,61.6622,58.8163,1660.46,42.1008
1.24,259.731,1606.14,1384.23,75.4066,1494.74,1440.9,446.879,1523.42,1411.91,136.984,1603.46,996.307,397.192,1600.7,1004.89,324.206,1426.71,1019.26,194.072,1421.9,1016.45,446.93,1480.99,538.653,322.637,1526.35,498.193,457.262,1472.25,458.371,403.77,1518.73,287.465,474.817,1459.9,92.9689,404.649,1522.31,119.062,405.581,1404.65,61.4404,553.746,1596.81,32.414,489.089,1616.38,62.9898,495.063,1669.27,44.1902,89.0612,1500.58,522.415,218.555,1525.45,494.037,83.8511,1481.02,461.901,144.372,1517.78,300.286,79.2684,1448.86,100.43,156.721,1498.99,113.994,145.563,1386.34,63.3609,13.654,1572.98,43.8192,72.7033,1600.78,61.6677,58.8089,1660.48,42.0969
1.25,259.774,1606.18,1384.24,75.4558,1494.82,1440.93,446.912,1523.42,1411.87,136.961,1603.54,996.309,397.182,1600.73,1004.9,324.153,1426.76,1019.25,194.016,1421.97,1016.49,446.893,1480.99,538.665,322.617,1526.38,498.186,457.225,1472.24,458.389,403.772,1518.73,287.461,474.797,1459.91,92.9804,404.648,1522.32,119.064,405.576,1404.66,61.4578,553.738,1596.81,32.4274,489.075,1616.37,62.9798,495.07,1669.28,44.2027,88.9585,1500.57,522.473,218.541,1525.49,494.059,83.8242,1481.08,461.92,144.364,1517.82,300.297,79.248,1448.86,100.453,156.707,1499.01,114.006,145.552,1386.37,63.377,13.6606,1572.97,43.8209,72.7083,1600.78,61.6677,58.7981,1660.5,42.1144
1.26,259.848,1606.38,1384.36,75.5012,1494.9,1440.98,446.928,1523.4,1411.82,136.939,1603.61,996.31,397.151,1600.76,1004.88,324.095,1426.78,1019.26,193.96,1422.04,1016.51,446.859,1481.01,538.668,322.589,1526.42,498.176,457.192,1472.25,458.396,403.751,1518.74,287.459,474.807,1459.9,92.9969,404.646,1522.32,119.064,405.577,1404.66,61.4631,553.731,1596.82,32.4259,489.066,1616.4,63.0138,495.065,1669.28,44.1935,88.9268,1500.64,522.474,218.497,1525.57,494.068,83.7871,1481.15,461.935,144.339,1517.86,300.3,79.2369,1448.87,100.479,156.706,1499.02,114.016,145.548,1386.37,63.4007,13.6555,1572.97,43.8342,72.7119,1600.78,61.6725,58.7761,1660.49,42.112
1.27,259.911,1606.41,1384.37,75.5269,1494.99,1441,446.97,1523.38,1411.78,136.901,1603.69,996.319,397.101,1600.8,1004.84,324.035,1426.83,1019.25,193.919,1422.08,1016.54,446.837,1481.02,538.672,322.568,1526.46,498.185,457.054,1472.07,458.519,403.732,1518.74,287.465,474.786,1459.93,92.989,404.642,1522.33,119.073,405.575,1404.66,61.4757,553.733,1596.82,32.4441,489.069,1616.41,63.0161,495.063,1669.28,44.2115,88.9015,1500.7,522.478,218.467,1525.64,494.057,83.7642,1481.21,461.939,144.326,1517.9,300.306,79.2398,1448.88,100.487,156.704,1499.04,114.03,145.549,1386.37,63.4108,13.6462,1572.98,43.8493,72.7014,1600.79,61.6746,58.7735,1660.51,42.1171
1.28,259.939,1606.29,1384.27,75.6499,1495.13,1440.98,447.009,1523.36,1411.74,136.873,1603.77,996.341,397.064,1600.85,1004.83,323.981,1426.85,1019.25,193.855,1422.16,1016.55,446.785,1481.03,538.685,322.53,1526.49,498.176,457.027,1472.08,458.531,403.713,1518.75,287.473,474.796,1459.95,92.9877,404.631,1522.35,119.101,405.568,1404.67,61.4762,553.73,1596.83,32.4464,489.063,1616.4,63.0166,495.062,1669.28,44.2014,88.8723,1500.78,522.484,218.435,1525.71,494.074,83.7424,1481.26,461.952,144.287,1517.96,300.317,79.2368,1448.9,100.501,156.702,1499.05,114.043,145.546,1386.38,63.4212,13.645,1572.97,43.8636,72.7032,1600.79,61.6885,58.7735,1660.51,42.1214
1.29,259.994,1606.33,1384.29,75.6898,1495.2,1441.01,447.046,1523.33,1411.7,136.838,1603.84,996.35,397.024,1600.87,1004.81,323.932,1426.91,1019.21,193.798,1422.25,1016.56,446.763,1481.04,538.682,322.499,1526.51,498.177,456.995,1472.07,458.55,403.679,1518.76,287.484,474.786,1459.92,93.006,404.622,1522.34,119.099,405.572,1404.67,61.4698,553.729,1596.82,32.4444,489.061,1616.38,62.9982,495.058,1669.27,44.1998,88.8337,1500.85,522.491,218.4,1525.74,494.073,83.7049,1481.33,461.946,144.262,1518.01,300.333,79.241,1448.92,100.497,156.696,1499.06,114.039,145.56,1386.39,63.4234,13.6419,1572.96,43.8697,72.6909,1600.79,61.6879,58.776,1660.5,42.0933
